======================================
Deal-in Rate (放铳率) = deal_in_count / total_rounds
Generated at: 2026-01-09 00:24:36
Total players: 1934
======================================

Rank  	Rate        	Player Name              	Rounds
722   	18.75%      	好想线下国标       	32
723   	18.75%      	天然法师             	16
724   	18.75%      	大三元                	32
725   	18.75%      	嘉瑜之秋             	16
726   	18.75%      	唐铭铭                	16
727   	18.75%      	咕咕咕咕             	1008
728   	18.75%      	咕咕咕1               	96
729   	18.75%      	叶凡                   	16
730   	18.75%      	卡夫卡卡摔          	16
731   	18.75%      	北冥雪                	16
732   	18.75%      	冰极风舞             	32
733   	18.75%      	冰川纱夜             	32
734   	18.75%      	内部号                	32
735   	18.75%      	佩奇QAQ                	80
736   	18.75%      	何文文大人          	16
737   	18.75%      	佐仓沙耶加          	16
738   	18.75%      	人木自心             	16
739   	18.75%      	井川子虎             	112
740   	18.75%      	乾澜                   	16
741   	18.75%      	乌克兰                	2656
742   	18.75%      	不破爱花             	16
743   	18.75%      	七七yaa                	112
744   	18.75%      	一番赏                	32
745   	18.75%      	zozoko                   	16
746   	18.75%      	zinv                     	64
747   	18.75%      	void337                  	16
748   	18.75%      	saltyfish                	16
749   	18.75%      	pzhyjz                   	368
750   	18.75%      	nanuo3331                	16
751   	18.75%      	miracle                  	96
752   	18.75%      	minji                    	16
753   	18.75%      	jjh667                   	32
754   	18.75%      	huaji                    	48
755   	18.75%      	guanzhu                  	208
756   	18.75%      	gggluggg                 	144
757   	18.75%      	gadfly0512               	128
758   	18.75%      	emo                      	272
759   	18.75%      	cyy                      	32
760   	18.75%      	chongyu7896              	16
761   	18.75%      	Yu無礼                 	144
762   	18.75%      	Yangyumao                	16
763   	18.75%      	YU清清                 	16
764   	18.75%      	YC大人                 	304
765   	18.75%      	Xx33272                  	16
766   	18.75%      	Weltraumhund             	48
767   	18.75%      	TNTzhakiller             	96
768   	18.75%      	Star                     	80
769   	18.75%      	Simba07                  	48
770   	18.75%      	Sablinbot                	592
771   	18.75%      	Rich                     	144
772   	18.75%      	QinNai                   	272
773   	18.75%      	Nff                      	496
774   	18.75%      	NamelessGod              	16
775   	18.75%      	MrLiu                    	48
776   	18.75%      	Matter                   	1264
777   	18.75%      	Malkavian                	144
778   	18.75%      	LuckyGame                	32
779   	18.75%      	Lemo                     	16
780   	18.75%      	KuozakiSaika             	16
781   	18.75%      	Koucha                   	368
782   	18.75%      	Kitaura                  	32
783   	18.75%      	KNK                      	688
784   	18.75%      	Jing                     	16
785   	18.75%      	Jamesqin                 	48
786   	18.75%      	Irkalla                  	32
787   	18.75%      	IO                       	16
788   	18.75%      	GoodNight                	320
789   	18.75%      	GRandom                  	160
790   	18.75%      	Frank                    	16
791   	18.75%      	Fervidstar               	16
792   	18.75%      	Feira                    	208
793   	18.75%      	B站23129315             	32
794   	18.75%      	AGAHC                    	1296
795   	18.74%      	我是战神             	2108
796   	18.73%      	放浪雀士             	2392
797   	18.72%      	灬                      	2864
798   	18.71%      	依万苏                	5362
799   	18.70%      	当红辣子君          	3664
800   	18.69%      	绚彩蓝                	4580
801   	18.69%      	在摸鱼中             	808
802   	18.68%      	海狼李林             	2886
803   	18.67%      	陈佳豪                	1189
804   	18.67%      	xbh要修仙             	1232
805   	18.67%      	Yusaki                   	1200
806   	18.66%      	白夜撞鬼             	343
807   	18.66%      	麓下kk                 	1088
808   	18.65%      	翔鹰                   	2944
809   	18.65%      	pcx1078                  	1271
810   	18.64%      	举个栗子             	2612
811   	18.64%      	小三元                	16107
812   	18.64%      	樱华                   	4689
813   	18.64%      	山前没相见          	2656
814   	18.63%      	四错和散了          	628
815   	18.63%      	元原园神             	2480
816   	18.62%      	大仙人                	2556
817   	18.62%      	阿良                   	1676
818   	18.61%      	fmu小木                	505
819   	18.61%      	凌叶                   	274
820   	18.60%      	枭风雀庄             	3263
821   	18.60%      	博博                   	672
822   	18.59%      	赤木茂                	6541
823   	18.58%      	benzene                  	2928
824   	18.58%      	陌猪猪                	4920
825   	18.57%      	四喜                   	3828
826   	18.57%      	Weldon                   	9322
827   	18.57%      	sfsniper                 	948
828   	18.56%      	diaryw                   	1056
829   	18.56%      	CHAGA31415               	528
830   	18.54%      	王泥喜法介          	836
831   	18.54%      	homasWSC                 	1300
832   	18.53%      	矮胖诗客ll           	448
833   	18.52%      	张麻子                	216
834   	18.51%      	番茄不能炒蛋       	443
835   	18.51%      	青花鱼尾             	2064
836   	18.50%      	水色如烟             	2460
837   	18.49%      	长崎素世             	411
838   	18.49%      	quzer                    	1044
839   	18.48%      	Tibochapo                	1488
840   	18.48%      	多元外卷人          	368
841   	18.47%      	国标小渣渣          	5619
842   	18.47%      	Nekkoya                  	720
843   	18.46%      	浮光                   	6250
844   	18.45%      	寿命流雀士          	672
845   	18.44%      	SunnyWong                	320
846   	18.44%      	Hongstone                	320
847   	18.42%      	雀神A01                	228
848   	18.42%      	足立レイ             	304
849   	18.42%      	桀桀子                	608
850   	18.42%      	ua                       	304
851   	18.41%      	beyond葬送             	728
852   	18.40%      	钙热                   	288
853   	18.40%      	吃了再日             	288
854   	18.40%      	吃                      	288
855   	18.40%      	初芝雪音             	288
856   	18.40%      	哎呦我去             	1712
857   	18.39%      	坎坷苦                	598
858   	18.39%      	番多多                	1512
859   	18.38%      	绿豆龙                	1088
860   	18.38%      	岚兰                   	2720
861   	18.38%      	tempestkou               	136
862   	18.37%      	张进步                	1328
863   	18.37%      	林嘿嘿3号            	6997
864   	18.36%      	飞刀                   	1454
865   	18.36%      	kima                     	3616
866   	18.36%      	闻雀                   	256
867   	18.35%      	我是时光啊          	376
868   	18.35%      	LapisYang                	752
869   	18.35%      	吴三牛                	3150
870   	18.35%      	不吃葱花             	496
871   	18.34%      	落英                   	2546
872   	18.34%      	WMWMWMWMWMWM             	976
873   	18.33%      	微辣就行             	720
874   	18.33%      	小黑白                	240
875   	18.33%      	天野ヒトミ          	480
876   	18.33%      	Sin是我的神          	60
877   	18.31%      	蜜橘                   	2408
878   	18.31%      	下一张牌自摸       	344
879   	18.30%      	青鳞                   	224
880   	18.30%      	pedro                    	448
881   	18.30%      	和绝张                	3300
882   	18.30%      	拓                      	601
883   	18.29%      	涛                      	1454
884   	18.29%      	榕一                   	656
885   	18.29%      	后来                   	1952
886   	18.29%      	小熊摊手             	853
887   	18.29%      	lhwayne                  	4440
888   	18.29%      	ikun鸡打王            	3680
889   	18.29%      	就说小伙路过       	864
890   	18.29%      	ubisoft                  	1296
891   	18.27%      	浮生小朋友          	1888
892   	18.27%      	张张进张             	9490
893   	18.27%      	傻哥哥                	8746
894   	18.27%      	拈牌一笑             	1341
895   	18.27%      	立又                   	208
896   	18.27%      	猫记饭团             	208
897   	18.27%      	常青                   	208
898   	18.27%      	唔C迪C                 	1040
899   	18.27%      	北部玄驹             	208
900   	18.25%      	滚烫小豆浆          	1611
901   	18.25%      	流沙                   	3359
902   	18.25%      	李风乐                	1392
903   	18.24%      	yayoi                    	592
904   	18.24%      	炙易狐                	4468
905   	18.24%      	东宫之主             	2966
906   	18.24%      	加油各位             	976
907   	18.23%      	fyiak                    	192
908   	18.23%      	HillLee97                	1344
909   	18.21%      	icrua0alskjs             	829
910   	18.21%      	摇摇奶昔             	560
911   	18.21%      	丰川祥子             	313
912   	18.21%      	烦了就打男人       	1318
913   	18.21%      	图图帕特             	1104
914   	18.21%      	banz                     	368
915   	18.20%      	saltydog                 	544
916   	18.20%      	苏小弱                	555
917   	18.18%      	阿月                   	3800
918   	18.18%      	萧何                   	286
919   	18.18%      	算符                   	176
920   	18.18%      	墨辰                   	176
921   	18.18%      	qucheng                  	176
922   	18.18%      	QryanQ                   	176
923   	18.17%      	全求人                	2080
924   	18.17%      	handsomeboy              	809
925   	18.15%      	山不言                	336
926   	18.15%      	pecuria                  	336
927   	18.15%      	bagua                    	336
928   	18.15%      	月出星河             	628
929   	18.15%      	萌新大肥猫          	1576
930   	18.15%      	连六                   	4789
931   	18.14%      	信噪比                	226
932   	18.13%      	cidocron                 	2576
933   	18.13%      	xxxhhww                  	1837
934   	18.12%      	秀仔                   	160
935   	18.12%      	杠上补花错和       	480
936   	18.12%      	小白                   	160
937   	18.12%      	细呷温酒6708         	839
938   	18.10%      	地狱火的挽歌       	464
939   	18.09%      	青春的尾巴          	608
940   	18.06%      	神人                   	659
941   	18.06%      	马庭芦花             	144
942   	18.06%      	英格兰巫师          	144
943   	18.06%      	江鸟                   	432
944   	18.06%      	折一尾纸鸢          	144
945   	18.06%      	到底是谁             	576
946   	18.06%      	mikan                    	144
947   	18.06%      	F8                       	144
948   	18.05%      	许清扬                	1856
949   	18.04%      	小犬卡西             	704
950   	18.04%      	萌新小笨鸟          	255
951   	18.03%      	paidax                   	743
952   	18.01%      	牌手                   	272
953   	18.01%      	RBsq                     	272
954   	18.01%      	一田                   	1799
955   	18.01%      	yyyyy                    	1216
956   	18.00%      	泡哥                   	2594
957   	18.00%      	圓點儿                	800
958   	17.99%      	诈和天地人和       	5798
959   	17.99%      	Bob                      	3569
960   	17.99%      	音律                   	1173
961   	17.98%      	韦一笑                	6228
962   	17.97%      	喜欢做大牌          	2576
963   	17.97%      	我来辣                	4396
964   	17.97%      	黑心换黑心          	1408
965   	17.97%      	宗门天骄             	128
966   	17.97%      	冰蓝雨晨             	128
967   	17.97%      	茅老道                	4720
968   	17.95%      	NaOH                     	312
969   	17.95%      	Yuki琪琪               	2736
970   	17.95%      	HyZha                    	1460
971   	17.94%      	Jenceses                 	496
972   	17.93%      	xixi                     	184
973   	17.93%      	MINT                     	552
974   	17.93%      	游侠小卢             	1824
975   	17.93%      	frankie21                	2181
976   	17.92%      	Tiger                    	1696
977   	17.92%      	YOUGA                    	1328
978   	17.92%      	spmagic                  	452
979   	17.92%      	琉璃                   	240
980   	17.92%      	旗客                   	480
981   	17.92%      	幻尘                   	240
982   	17.92%      	二狗狗不狗          	960
983   	17.91%      	贯                      	2552
984   	17.90%      	发牌姬                	1374
985   	17.90%      	桜坂逢里             	352
986   	17.89%      	天使的秤             	4338
987   	17.88%      	对酒当歌             	4166
988   	17.88%      	大王八                	1264
989   	17.88%      	一只柠檬             	3490
990   	17.88%      	渼酒                   	1141
991   	17.86%      	hong                     	2144
992   	17.86%      	黎洛溟JM              	112
993   	17.86%      	空折花枝             	112
994   	17.86%      	深圳柿子吉他       	112
995   	17.86%      	柳梦璃                	1232
996   	17.86%      	报复社会             	448
997   	17.86%      	奶瓶                   	112
998   	17.86%      	四四子                	224
999   	17.86%      	qixian96                 	112
1000  	17.85%      	魂魄                   	1888
1001  	17.84%      	伏黑惠的玉犬       	656
1002  	17.83%      	车皇告别日麻       	1071
1003  	17.83%      	平宫杏奈             	746
1004  	17.81%      	River                    	320
1005  	17.81%      	qwe305836                	1112
1006  	17.80%      	阿牛                   	736
1007  	17.79%      	小老毕                	4283
1008  	17.79%      	黒い雨                	208
1009  	17.79%      	海葉                   	208
1010  	17.79%      	平和達人             	208
1011  	17.79%      	尘世                   	208
1012  	17.79%      	Yu                       	208
1013  	17.78%      	猫猫今天吃啥       	2722
1014  	17.78%      	喵喵大笨蛋          	928
1015  	17.78%      	絲絲                   	1232
1016  	17.77%      	着相                   	4114
1017  	17.76%      	黑道代打つ          	304
1018  	17.76%      	聆风秋邻             	608
1019  	17.76%      	Albus                    	608
1020  	17.74%      	Kokutourio               	1392
1021  	17.74%      	歌彫                   	2311
1022  	17.73%      	sdlyx                    	3840
1023  	17.73%      	亦然                   	4799
1024  	17.73%      	lxl0319                  	1771
1025  	17.73%      	阿珊                   	784
1026  	17.72%      	捌萬                   	237
1027  	17.72%      	AIplayer                 	429
1028  	17.71%      	魔鬼上路             	96
1029  	17.71%      	远山黛蓝             	96
1030  	17.71%      	芜芯                   	96
1031  	17.71%      	自然醒                	192
1032  	17.71%      	無番和自摸          	96
1033  	17.71%      	杜衡                   	192
1034  	17.71%      	木之本樱             	384
1035  	17.71%      	搞子                   	192
1036  	17.71%      	叮叮                   	1344
1037  	17.71%      	biu                      	96
1038  	17.71%      	Sakura                   	96
1039  	17.71%      	Middag                   	96
1040  	17.71%      	Freezle                  	192
1041  	17.69%      	陈楠                   	3228
1042  	17.69%      	漆黑似夜             	2448
1043  	17.68%      	雪豹                   	656
1044  	17.68%      	只胡小天凤          	492
1045  	17.68%      	小柚子                	4134
1046  	17.68%      	日出                   	1923
1047  	17.68%      	海伯利安             	1120
1048  	17.68%      	雪梦可可豆          	1024
1049  	17.67%      	量子限域             	1720
1050  	17.67%      	立花明明子          	5856
1051  	17.67%      	Inf                      	1952
1052  	17.67%      	和平                   	4052
1053  	17.66%      	烨卉                   	736
1054  	17.66%      	伊尔                   	368
1055  	17.66%      	火哥                   	1376
1056  	17.65%      	空想少女             	1660
1057  	17.64%      	AlCu2764                 	992
1058  	17.64%      	过油肉拉面          	1389
1059  	17.64%      	霹雳911                	3096
1060  	17.63%      	小猪美美             	448
1061  	17.61%      	蛋黄派派             	1584
1062  	17.61%      	神里绫人             	352
1063  	17.61%      	明绣                   	176
1064  	17.61%      	月见琥珀             	2192
1065  	17.60%      	狗                      	608
1066  	17.60%      	易北北                	4683
1067  	17.60%      	月黑风高夜          	341
1068  	17.58%      	Duke                     	1200
1069  	17.58%      	FMA                      	3891
1070  	17.58%      	诸光                   	768
1071  	17.58%      	Chadvent                 	256
1072  	17.58%      	贰山山                	2384
1073  	17.58%      	冰雪分类             	2384
1074  	17.57%      	alldxly                  	734
1075  	17.57%      	维尔斯特拉斯       	1104
1076  	17.56%      	滑稽是内鬼          	336
1077  	17.55%      	一1四五14             	1909
1078  	17.55%      	相川まりえ          	1248
1079  	17.55%      	浓眉小眼             	7602
1080  	17.54%      	青椒                   	684
1081  	17.54%      	御剑飞行             	1311
1082  	17.54%      	ftedh                    	496
1083  	17.54%      	Bryce                    	496
1084  	17.53%      	星晴                   	519
1085  	17.53%      	盛年莫当             	4044
1086  	17.53%      	小流风                	656
1087  	17.53%      	樱小路                	736
1088  	17.52%      	Szdzs                    	1530
1089  	17.51%      	山丹丹开花          	3917
1090  	17.51%      	三十                   	1491
1091  	17.50%      	電腦                   	80
1092  	17.50%      	星官之夏             	560
1093  	17.50%      	新手村村民          	320
1094  	17.50%      	小蚊子                	2560
1095  	17.50%      	小柒zZ                 	240
1096  	17.50%      	千叶流心             	80
1097  	17.50%      	云                      	880
1098  	17.50%      	不要南风             	80
1099  	17.50%      	xiao灰灰丶            	80
1100  	17.50%      	leverid                  	80
1101  	17.50%      	lapulas                  	80
1102  	17.50%      	kgrox                    	320
1103  	17.50%      	dmd                      	80
1104  	17.50%      	Tilams                   	80
1105  	17.50%      	SansGotLazy              	160
1106  	17.50%      	Jencese2号              	320
1107  	17.50%      	Homeless                 	160
1108  	17.50%      	GYIMGY                   	80
1109  	17.50%      	Zazaka                   	1903
1110  	17.50%      	修改昵称             	11722
1111  	17.49%      	白开心                	852
1112  	17.47%      	美竹兰                	704
1113  	17.47%      	北风萧霄             	5684
1114  	17.45%      	菜鸟123                	596
1115  	17.44%      	Buffon                   	4260
1116  	17.43%      	打雀青年             	304
1117  	17.43%      	zyl                      	304
1118  	17.43%      	念天地之悠悠       	3024
1119  	17.42%      	阿德南                	287
1120  	17.41%      	阿寒                   	224
1121  	17.41%      	ssshamu                  	224
1122  	17.41%      	MKimiSH                  	1120
1123  	17.41%      	Alola                    	224
1124  	17.41%      	欧宸羽                	1264
1125  	17.40%      	菠萝吹雪             	2672
1126  	17.40%      	云栖花间             	1184
1127  	17.39%      	Sw279695293              	1236
1128  	17.38%      	多来雀庄             	2158
1129  	17.37%      	CHAGA06                  	996
1130  	17.37%      	蛋黄派                	7001
1131  	17.37%      	Kiwi                     	1572
1132  	17.36%      	阿吉                   	144
1133  	17.36%      	错和紫乌龟          	144
1134  	17.36%      	弗兰基                	1152
1135  	17.36%      	zhozho                   	144
1136  	17.36%      	roysongor                	144
1137  	17.36%      	K酱                     	432
1138  	17.36%      	geruome                  	2823
1139  	17.35%      	麻哥                   	2496
1140  	17.35%      	龙lwf                   	4093
1141  	17.35%      	萌新99                 	2577
1142  	17.34%      	云出无心             	2076
1143  	17.34%      	Anna                     	3016
1144  	17.34%      	小孙看电视          	1840
1145  	17.32%      	余光                   	1068
1146  	17.31%      	YOLO                     	2160
1147  	17.31%      	尾翼                   	2386
1148  	17.31%      	雏步                   	208
1149  	17.31%      	阳光男孩             	104
1150  	17.31%      	冥雪99                 	520
1151  	17.31%      	GyroZeppeli              	208
1152  	17.30%      	昏睡猫                	2416
1153  	17.30%      	青緺                   	4654
1154  	17.29%      	不知苦                	1122
1155  	17.29%      	未济                   	3280
1156  	17.28%      	WR                       	2523
1157  	17.28%      	落夏                   	272
1158  	17.28%      	樱淳宝贝子          	272
1159  	17.28%      	floatcloud               	272
1160  	17.28%      	苍落                   	301
1161  	17.28%      	菲洛菲洛菲          	712
1162  	17.27%      	一起去前行          	3208
1163  	17.26%      	KaneSHEN                 	1344
1164  	17.26%      	圣文神武             	394
1165  	17.25%      	黎黎                   	510
1166  	17.25%      	正确每一打          	2012
1167  	17.24%      	keke                     	928
1168  	17.23%      	全效进张             	528
1169  	17.23%      	泷泽和典             	296
1170  	17.23%      	lifeline                 	656
1171  	17.22%      	樱花Judy               	1196
1172  	17.21%      	丛雨ちゃん          	912
1173  	17.19%      	伯约                   	2251
1174  	17.19%      	逻辑猫                	960
1175  	17.19%      	立直大王             	128
1176  	17.19%      	祖向格                	128
1177  	17.19%      	漳州Cody               	64
1178  	17.19%      	温柔的光             	64
1179  	17.19%      	渡鸟                   	64
1180  	17.19%      	有路口                	1536
1181  	17.19%      	晚晴                   	64
1182  	17.19%      	奈芙莲                	448
1183  	17.19%      	外部号                	320
1184  	17.19%      	半成                   	64
1185  	17.19%      	主播狙击手          	64
1186  	17.19%      	rurukonod                	448
1187  	17.19%      	qqll                     	128
1188  	17.19%      	ToT                      	64
1189  	17.19%      	NotANumber               	64
1190  	17.19%      	Nemesis                  	64
1191  	17.19%      	M16A1                    	512
1192  	17.19%      	LogY                     	256
1193  	17.19%      	INFP                     	64
1194  	17.19%      	HiramHe                  	64
1195  	17.19%      	Fayehe                   	128
1196  	17.19%      	Bullshitmatt             	64
1197  	17.19%      	Aspartic11               	64
1198  	17.18%      	有限鲤鱼机          	6049
1199  	17.17%      	晨三                   	792
1200  	17.16%      	哆啦a                  	536
1201  	17.16%      	Mikoto                   	1463
1202  	17.15%      	miaomiao                 	1621
1203  	17.14%      	林嘿嘿2号            	945
1204  	17.14%      	清風不歸客          	496
1205  	17.13%      	卖间久里代          	1710
1206  	17.13%      	花君子                	1757
1207  	17.13%      	yulearning               	1617
1208  	17.13%      	打九万来九万       	1366
1209  	17.13%      	宝宝                   	432
1210  	17.13%      	安宇枫                	648
1211  	17.12%      	彤轩                   	736
1212  	17.12%      	独钓                   	8121
1213  	17.11%      	蜘蛛                   	672
1214  	17.11%      	低级泰坦             	2952
1215  	17.11%      	魔法少女寻笺       	684
1216  	17.11%      	红叶                   	152
1217  	17.11%      	拾陆                   	304
1218  	17.11%      	小熊                   	304
1219  	17.11%      	啊我是谁             	304
1220  	17.10%      	宽心                   	421
1221  	17.10%      	四方雀者             	772
1222  	17.09%      	糊涂蜜蜜             	1328
1223  	17.08%      	鸟苷三磷酸          	3319
1224  	17.08%      	青椒牛肚炒饭       	5205
1225  	17.07%      	加贝勒                	2864
1226  	17.07%      	吴下阿濛             	656
1227  	17.05%      	舛敖                   	176
1228  	17.05%      	熵减                   	528
1229  	17.05%      	三只大土鳖          	176
1230  	17.05%      	ofor                     	88
1231  	17.05%      	odd                      	528
1232  	17.04%      	牧羊人                	4841
1233  	17.04%      	zdd                      	904
1234  	17.03%      	gris                     	816
1235  	17.03%      	张磊                   	2478
1236  	17.03%      	业6forever              	6113
1237  	17.02%      	小龙女                	5863
1238  	17.01%      	彩色塑料星          	288
1239  	17.01%      	威震逍遥津          	864
1240  	17.01%      	cccccc                   	576
1241  	17.00%      	药渣                   	400
1242  	17.00%      	只打CHAGA              	400
1243  	17.00%      	ZJU国标分队          	100
1244  	17.00%      	xYz                      	2524
1245  	16.99%      	CHAGA04                  	28505
1246  	16.99%      	CHAGA07                  	28595
1247  	16.98%      	CHAGA08                  	27701
1248  	16.98%      	Jux                      	6774
1249  	16.97%      	艳阳天                	1002
1250  	16.97%      	三点水                	6590
1251  	16.96%      	阿楠                   	672
1252  	16.96%      	間奏0721秒            	112
1253  	16.96%      	辅辅                   	112
1254  	16.96%      	深海大菠萝          	112
1255  	16.96%      	沉江月                	112
1256  	16.96%      	月曦                   	112
1257  	16.96%      	天唉唉                	112
1258  	16.96%      	依璐                   	224
1259  	16.96%      	Voyager1969              	112
1260  	16.96%      	Jencese                  	6933
1261  	16.95%      	酱油蛙                	3056
1262  	16.95%      	灯波月华             	3883
1263  	16.94%      	十八线玩家          	3223
1264  	16.93%      	闪电云                	3248
1265  	16.93%      	朱克斯                	254
1266  	16.92%      	kanna                    	1229
1267  	16.91%      	阿飞                   	272
1268  	16.91%      	落樱焚雪             	136
1269  	16.91%      	手不离管             	272
1270  	16.91%      	天门                   	1088
1271  	16.91%      	crp233                   	816
1272  	16.90%      	无语锂电池          	432
1273  	16.89%      	Colanya                  	148
1274  	16.88%      	hb                       	77
1275  	16.88%      	王洋                   	2624
1276  	16.88%      	煜神                   	160
1277  	16.88%      	点炮防自摸          	320
1278  	16.88%      	中島めいし          	160
1279  	16.87%      	水墨                   	4144
1280  	16.86%      	猪突猛进             	688
1281  	16.85%      	耳朵老师             	2403
1282  	16.85%      	Candycane                	6316
1283  	16.84%      	冰印神座             	1247
1284  	16.84%      	矢来美羽             	576
1285  	16.84%      	相约四季             	576
1286  	16.83%      	快乐人生             	416
1287  	16.82%      	大货车斯马托       	648
1288  	16.80%      	随便玩玩儿          	1280
1289  	16.80%      	JN                       	256
1290  	16.79%      	后门概念神          	1328
1291  	16.79%      	真随机                	2675
1292  	16.78%      	水小妹                	304
1293  	16.78%      	SCM7716                  	304
1294  	16.76%      	超级无敌粉毛       	352
1295  	16.76%      	founded                  	352
1296  	16.76%      	喵爹真不是咪       	11553
1297  	16.75%      	萌新小精灵          	1552
1298  	16.75%      	油泵                   	400
1299  	16.75%      	二阶堂真红          	400
1300  	16.75%      	门清一摸五          	4801
1301  	16.75%      	CHAGA01                  	28473
1302  	16.74%      	弧龍星                	1296
1303  	16.74%      	xiong                    	2533
1304  	16.74%      	投影机                	944
1305  	16.74%      	浪漫                   	4762
1306  	16.73%      	八九边7               	1488
1307  	16.73%      	阿升                   	520
1308  	16.73%      	识时务者             	544
1309  	16.72%      	雄关迈步             	2368
1310  	16.72%      	CHAGA02                  	28121
1311  	16.71%      	不会玩的萌新       	724
1312  	16.69%      	kay                      	2169
1313  	16.68%      	理论力学             	1259
1314  	16.67%      	黎子糕                	48
1315  	16.67%      	马赛小回旋          	528
1316  	16.67%      	风的思绪             	384
1317  	16.67%      	顾浅辞                	48
1318  	16.67%      	陈亚轩                	48
1319  	16.67%      	达斯眉目             	48
1320  	16.67%      	超强力鸡翅          	48
1321  	16.67%      	贝瑞塔                	48
1322  	16.67%      	豆子鸽                	96
1323  	16.67%      	西月                   	288
1324  	16.67%      	蒹葭                   	96
1325  	16.67%      	菜包子                	48
1326  	16.67%      	美人就是美          	456
1327  	16.67%      	类星体                	144
1328  	16.67%      	破游全是bug          	192
1329  	16.67%      	渋勍                   	528
1330  	16.67%      	清风                   	96
1331  	16.67%      	沮望                   	384
1332  	16.67%      	沉默的西风          	288
1333  	16.67%      	根号88                 	96
1334  	16.67%      	月明天朗             	240
1335  	16.67%      	数据终端             	48
1336  	16.67%      	小小黑                	126
1337  	16.67%      	多情龙井             	48
1338  	16.67%      	四角豆星             	48
1339  	16.67%      	只和平和             	48
1340  	16.67%      	南法信法南          	240
1341  	16.67%      	yukimurasaki             	48
1342  	16.67%      	peipei                   	192
1343  	16.67%      	ohmymy                   	96
1344  	16.67%      	majongmaster             	48
1345  	16.67%      	lynchblax84              	48
1346  	16.67%      	ikun                     	48
1347  	16.67%      	chuqing                  	36
1348  	16.67%      	brilliant                	36
1349  	16.67%      	awei                     	48
1350  	16.67%      	ZJU国标分队3         	132
1351  	16.67%      	TyrusYip                 	384
1352  	16.67%      	ShooH                    	192
1353  	16.67%      	PP大公主              	48
1354  	16.67%      	Marygold1                	384
1355  	16.67%      	Magallan                 	240
1356  	16.67%      	Lyun                     	240
1357  	16.67%      	Deictic                  	48
1358  	16.67%      	CXZ                      	48
1359  	16.66%      	东方雁                	1957
1360  	16.66%      	病娇灰姑娘          	1429
1361  	16.65%      	雷雨霆                	1616
1362  	16.64%      	三门齐                	5228
1363  	16.63%      	卡卡                   	2621
1364  	16.63%      	恐怖福瑞             	992
1365  	16.62%      	CHAGA03                  	28171
1366  	16.61%      	lagrange1013             	3419
1367  	16.60%      	伯约2                  	1024
1368  	16.60%      	猫头鹰                	5139
1369  	16.58%      	紫电改二             	1007
1370  	16.58%      	南方孤影             	1200
1371  	16.58%      	二                      	2624
1372  	16.58%      	Ch1ak1                   	736
1373  	16.56%      	开一不心的          	320
1374  	16.56%      	Be4Sunrise               	960
1375  	16.56%      	Randy                    	2397
1376  	16.56%      	黑一色                	1540
1377  	16.54%      	东西喵                	2207
1378  	16.53%      	zumgze                   	496
1379  	16.53%      	国麻萧寒             	8972
1380  	16.52%      	金大爸                	2112
1381  	16.52%      	bluff                    	884
1382  	16.51%      	玖柒、97              	1520
1383  	16.49%      	逃课的安             	576
1384  	16.48%      	bonbujour                	880
1385  	16.48%      	Pluis                    	528
1386  	16.47%      	Eric                     	2076
1387  	16.47%      	越                      	2544
1388  	16.47%      	灰色天空             	2775
1389  	16.46%      	lakeside                 	2624
1390  	16.45%      	德之邻                	760
1391  	16.44%      	明薪99                 	432
1392  	16.42%      	空白                   	1200
1393  	16.41%      	留下的静悄悄       	128
1394  	16.41%      	璃月雾社             	256
1395  	16.41%      	清梦挽歌             	128
1396  	16.41%      	橙留香                	384
1397  	16.41%      	山猫                   	128
1398  	16.41%      	姬攻千歌音          	384
1399  	16.41%      	夜雨声烦             	128
1400  	16.41%      	兰姐                   	384
1401  	16.41%      	仁言否                	128
1402  	16.41%      	一灯大师             	256
1403  	16.41%      	yoda                     	128
1404  	16.41%      	big7long8                	128
1405  	16.41%      	Silence                  	384
1406  	16.41%      	Melody                   	128
1407  	16.41%      	Fred460                  	256
1408  	16.41%      	DSCH                     	128
1409  	16.39%      	夏威夷吉他手       	976
1410  	16.38%      	苹果狼、             	800
1411  	16.37%      	热辣小妈             	336
1412  	16.36%      	阿亮                   	880
1413  	16.36%      	幻雪                   	495
1414  	16.36%      	帆夜                   	709
1415  	16.36%      	正弦                   	324
1416  	16.35%      	小笨鸟                	5389
1417  	16.35%      	Aimp                     	728
1418  	16.34%      	xkfy                     	912
1419  	16.33%      	凉风                   	98
1420  	16.33%      	StevenCai                	637
1421  	16.32%      	苹果派                	288
1422  	16.32%      	国标菜鸡             	2016
1423  	16.32%      	penguin                  	288
1424  	16.32%      	菜鸟坟墓             	5645
1425  	16.31%      	zymmiwang                	472
1426  	16.30%      	Miyanaga                 	92
1427  	16.30%      	秀儿稳                	1552
1428  	16.30%      	土豆豆鸭             	540
1429  	16.29%      	萌新大白獭          	3161
1430  	16.29%      	alaya23                  	3776
1431  	16.28%      	laitedao                 	5479
1432  	16.27%      	薄荷犬                	3312
1433  	16.27%      	台风                   	1340
1434  	16.27%      	蹦天使                	4678
1435  	16.26%      	陈杨飞雅             	1365
1436  	16.26%      	zerong                   	2768
1437  	16.26%      	星间梦影             	689
1438  	16.25%      	雪华yukivv             	80
1439  	16.25%      	赖格宝                	320
1440  	16.25%      	花袭人                	80
1441  	16.25%      	琉璃宇宙             	160
